id_venda,id_cliente,data_venda,categoria,valor_venda,quantidade,desconto,devolvido,pago,forma_pagamento,cidade_entrega,obs
2153,726.0,2022-01-14 00:00:00,Escritório,237.4,1.0,0.05,False,True,boleto,sãopaulo,Entrega atrasada
4521,403.0,2025-02-10 00:00:00,Acessórios,47.82,1.0,0.0,False,True,pix,niteroi,
5597,1130.0,2029-12-25 00:00:00,Eletrônicos,1067.83,1.0,0.0,False,True,Cartão , POA  ,
6213,131.0,2025-09-16 00:00:00,Eletrônicos,1229.2,2.0,0.0,False,True,,  poa,
5292,273.0,2024-01-06 00:00:00,Acessórios,44.54,1.0,0.0,False,True,cartao,Interior,
6089,714.0,2025-04-23 00:00:00,Acessórios,117.7,2.0,0.0,False,True,boleto,CTBA,
2600,463.0,2029-12-25 00:00:00,Eletrônicos,3465.08,4.0,0.0,False,True,boleto,SJC,telefone inválido
3519,1497.0,2022-01-05 00:00:00,Informática,1159.2,1.0,0.0,False,True,boleto,Zona Sul,ok
6043,20.0,2023-09-01 00:00:00,Eletrônicos,951.7,2.0,0.3,False,True,,bh,
6449,328.0,2022-09-14 00:00:00,Informática,1308.59,1.0,0.0,False,True,Cartão ,Recife,cliente reclamou
6345,1286.0,2022-12-02 00:00:00,Acessórios,66.69,1.0,0.0,False,True,boleto,NITEROI,Entrega atrasada
5073,232.0,2022-08-13 00:00:00,Acessórios,66.98,1.0,0.0,False,True,dinheiro,SP,
1738,1401.0,2023-03-16 00:00:00,Escritório,253.54,1.0,0.0,False,True,pix,  Vila Velha,Entrega atrasada
185,881.0,2024-10-11 00:00:00,Informática,1262.58,1.0,0.0,False,True,cartao,belo horizonte,
244,,2022-03-22 00:00:00,Acessórios,95.61,2.0,0.0,False,True,pix,Niterói,telefone inválido
782,190.0,2023-10-06 00:00:00,Eletrônicos,697.15,1.0,0.0,False,True,dinheiro,salvador,ok
1772,348.0,2024-10-21 00:00:00,Informática,893.73,1.0,0.0,False,True,,bh,
4827,957.0,2024-07-21 00:00:00,Eletrônicos,1597.78,3.0,0.0,False,True,,belo horizonte,cliente reclamou
1383,1047.0,2022-01-10 00:00:00,Alimentos,87.71,5.0,0.0,False,True,pix,Belo Horizonte,cliente reclamou
1104,160.0,2024-05-29 00:00:00,Brinquedos,142.0,2.0,0.0,False,True,,sao jose dos campos  ,telefone inválido
2553,275.0,2022-02-23 00:00:00,Eletrônicos,591.82,1.0,0.0,False,True,cartao, Zona Sul  ,Entrega atrasada
2922,375.0,2022-11-05 00:00:00,Brinquedos,351.85,4.0,0.0,False,True,,sao paulo centro,telefone inválido
125,1029.0,2025-04-19 00:00:00,Acessórios,42.55,1.0,0.0,False,True,Cartão ,CTBA,
256,1109.0,2024-10-27 00:00:00,Brinquedos,116.57,3.0,0.0,False,True,boleto,curitiba,
5831,243.0,2024-02-16 00:00:00,Escritório,328.31,2.0,0.1,False,True,boleto,INTERIOR,ok
277,223.0,2023-07-28 00:00:00,Informática,1031.43,1.0,0.0,False,True,dinheiro,fortaleza,
3094,1201.0,2024-12-24 00:00:00,Escritório,671.8,3.0,0.0,False,True,,ok,RECIFE
5837,5.0,2023-10-29 00:00:00,Alimentos,147.25,7.0,0.0,False,True,pix, BH ,cliente reclamou
2107,1468.0,2025-05-10 00:00:00,Eletrônicos,669.42,1.0,0.0,False,True,pix,RIO DE JANEIRO,
3450,160.0,2025-04-12 00:00:00,,480.16,1.0,0.05,False,True,Cartão ,SÃOPAULO,
4786,826.0,2025-10-13 00:00:00,Informática,1155.54,1.0,0.1,False,True,Cartão , Salvador ,telefone inválido
2315,2.0,2024-11-30 00:00:00,Acessórios,66.15,1.0,0.0,False,True,,bh ,ok
995,665.0,2022-07-29 00:00:00,Eletrônicos,352.49,1.0,0.0,False,True,boleto,bh,
5375,1245.0,2024-02-25 00:00:00,Informática,1002.4,1.0,0.0,False,True,pix,Niterói ,telefone inválido
5855,104.0,2022-12-03 00:00:00,Eletrônicos,1175.79,1.0,0.0,False,True,Cartão ,goiania,cliente reclamou
3725,1033.0,2024-01-07 00:00:00,Brinquedos,127.77,,0.0,False,True,Cartão ,sao jose dos campos,
3711,1132.0,2024-04-14 00:00:00,Escritório,109.79,1.0,0.0,False,True,dinheiro,Belo Horizonte,
1459,,2022-12-08 00:00:00,Eletrônicos,1810.91,2.0,0.0,False,True,Cartão ,RIO DEJ ANEIRO,
3499,987.0,2029-12-25 00:00:00,Móveis,1200.38,1.0,0.0,False,True,cartao,nIterior,
2127,463.0,2024-08-17 00:00:00,Eletrônicos,608.23,1.0,0.0,False,True,cartao,SãoPualo,cliente reclamou
1926,676.0,2022-03-27 00:00:00,Móveis ,1412.69,1.0,0.05,True,True,cartao,rio,ok
4355,1179.0,2022-12-28 00:00:00,Acessórios,60.65,1.0,0.0,False,True,dinheiro,BH,telefone inválido
4745,752.0,2025-05-03 00:00:00,Acessórios,26.64,1.0,0.0,False,True,cartao,bh,cliente reclamou
4547,860.0,2022-08-11 00:00:00,Informática,4509.69,4.0,0.0,False,True,Cartão ,,
2282,1011.0,2025-01-01 00:00:00,Eletrônicos,625.55,1.0,0.0,False,True,cartao,rio de janeiro,Entrega atrasada
178,422.0,2024-04-02 00:00:00,Informática,491.96,1.0,0.0,False,True,Cartão ,  Manaus,telefone inválido
4337,582.0,2022-03-12 00:00:00,Escritório,449.76,2.0,0.0,False,True,dinheiro,sãopaulo  ,
1479,512.0,2022-11-30 00:00:00,Eletrônicos,737.44,,0.0,False,True,dinheiro,sãopaulo,cliente reclamou
990,1003.0,2022-07-12 00:00:00,Alimentos,62.2,3.0,0.0,False,True,boleto,Sao Paulo,
670,927.0,2025-08-21 00:00:00,Móveis,966.02,1.0,0.0,False,True,pix,SALVDAOR,Entrega atrasada
4303,485.0,2025-02-11 00:00:00,Eletrônicos,868.93,1.0,0.0,False,True,Cartão ,NITEROI,Entrega atrasada
710,800.0,2023-10-10 00:00:00,Informática,927.86,1.0,0.0,False,True,boleto,POA,Entrega atrasada
2731,193.0,2024-12-12 00:00:00,Eletrônicos,1024.25,1.0,0.0,False,True,dinheiro,,cliente reclamou
1136,63.0,2024-03-30 00:00:00,Eletrônicos,524.23,,0.0,False,True,boleto,ctba,ok
4387,97.0,2024-04-27 00:00:00,Eletrônicos,1494.0,,0.0,False,True,cartao,  BH  ,
2780,1197.0,2024-10-04 00:00:00,Acessórios,39.93,1.0,0.0,False,True,cartao, Interior  ,cliente reclamou
3775,197.0,2024-04-05 00:00:00,Informática,2828.8,3.0,0.0,False,True,Cartão ,  CAMPINAS  ,Entrega atrasada
6132,1269.0,2024-12-26 00:00:00,Escritório,751.92,2.0,0.0,False,True,pix,INTERIOR,telefone inválido
6110,1016.0,2024-07-31 00:00:00,Acessórios,0.0,1.0,0.0,False,True,pix, BRASÍLIA  ,
2818,975.0,2024-09-06 00:00:00,Eletrônicos,452.16,1.0,0.0,False,True,boleto,,cliente reclamou
1834,41.0,2022-08-04 00:00:00,Informática,481.29,1.0,0.05,False,True,pix,Goiania,Entrega atrasada
3477,651.0,2023-05-23 00:00:00,Informática,2070.85,2.0,0.0,False,True,Cartão , SJC  ,
3985,81.0,2025-08-08 00:00:00,Brinquedos,52.04,1.0,0.15,False,True,Cartão ,campinas,
5247,1404.0,2024-03-12 00:00:00,Escritório,474.98,2.0,0.0,False,True,,CTBA,Entrega atrasada
1778,979.0,2023-07-04 00:00:00,Escritório,408.95,2.0,0.0,False,True,Cartão , campinas ,ok
3726,1422.0,2022-04-12 00:00:00,Informática,1070.79,1.0,0.0,False,True,dinheiro,SÃOPAULO,ok
2257,904.0,2025-02-02 00:00:00,Informática,642.75,1.0,0.3,False,True,cartao, rceife,telefone inválido
5834,507.0,2023-08-04 00:00:00,Móveis,1559.86,2.0,0.0,False,True,Cartão ,curitiba,telefone inválido
1872,,2024-07-04 00:00:00,Escritório,211.04,1.0,0.0,False,True,boleto,Campnias,
3362,889.0,2023-10-13 00:00:00,Informática,991.02,1.0,0.0,False,True,boleto,vila evlha,ok
2824,614.0,2025-09-17 00:00:00,Alimentos,123.35,5.0,0.0,False,True,Cartão ,,cliente reclamou
731,21.0,2023-05-18 00:00:00,Escritório,203.4,1.0,0.0,False,True,Cartão ,GOIANIA,telefone inválido
6238,48.0,2024-05-21 00:00:00,Eletrônicos,808.95,1.0,0.0,False,True,pix,Rio de Janeiro,Entrega atrasada
886,611.0,2022-08-12 00:00:00,Escritório,405.54,3.0,0.0,False,True,dinheiro,Niterói ,cliente reclamou
2250,985.0,2029-12-25 00:00:00,Eletrônicos,1129.51,1.0,0.0,False,True,,Niterói,
2506,1224.0,2025-06-24 00:00:00,Acessórios,59.5,1.0,0.0,False,True,,,
1512,1370.0,2023-07-19 00:00:00,Informática,720.81,1.0,0.0,False,True,boleto, nIterior ,Entrega atrasada
4830,1108.0,2023-10-30 00:00:00,Escritório,221.33,,0.0,False,True,,SJC ,ok
1492,104.0,2022-04-14 00:00:00,Eletrônicos,827.18,1.0,0.0,False,True,,VILA VELHA,telefone inválido
3912,971.0,2024-03-05 00:00:00,Informática,990.68,1.0,0.0,False,True,boleto,BELO HORIZONTE,cliente reclamou
350,1439.0,2024-01-12 00:00:00,Eletrônicos,1608.89,2.0,0.0,False,True,dinheiro,Sao Jose dos Campos,cliente reclamou
900,321.0,2025-04-20 00:00:00,Informática,972.93,1.0,0.0,False,True,,,telefone inválido
5118,107.0,2024-08-31 00:00:00,Informática,1377.96,2.0,0.0,False,True,boleto,SãoPaulo,ok
1898,86.0,2022-05-24 00:00:00,Brinquedos,79.73,1.0,0.0,False,True,boleto,Fortaleza,ok
5191,842.0,2025-01-29 00:00:00,Acessórios,35.33,1.0,0.1,False,True,dinheiro, Zona Sul ,
6939,1058.0,2022-12-26 00:00:00,Acessórios,33.0,1.0,0.15,False,True,cartao,Sao Jose dos Campos,telefone inválido
3080,74.0,2024-11-14 00:00:00,Escritório,178.47,1.0,0.0,False,True,Cartão ,Rio,telefone inválido
2685,31.0,2023-08-23 00:00:00,Móveis,1919.02,1.0,0.0,False,True,boleto,CAMPINAS,
1006,973.0,2023-02-02 00:00:00,Escritório,164.42,,0.0,False,True,Cartão ,Sao Jose dos Campos,ok
1427,179.0,2022-06-17 00:00:00,Informática,1607.75,2.0,0.0,False,True,Cartão ,sp,telefone inválido
3757,1018.0,2022-12-20 00:00:00,Brinquedos,76.7,1.0,0.0,False,True,dinheiro,sao paulo,
2790,,2022-03-27 00:00:00,Acessórios,42.98,1.0,0.1,False,True,boleto,Campinas,telefone inválido
2245,417.0,2022-07-29 00:00:00,Acessórios,85.04,2.0,0.0,False,True,pix,SÃOPAULO ,Entrega atrasada
6628,149.0,2025-03-17 00:00:00,Informática,1129.22,1.0,0.0,False,True,pix,SAO JOSE DOS CAPMOS,Entrega atrasada
1472,75.0,2022-08-08 00:00:00,Escritório,235.89,1.0,0.0,False,True,cartao,Recife,
2021,537.0,2023-05-26 00:00:00,Acessórios,44.4,1.0,0.0,False,True,Cartão ,BH,telefone inválido
3131,567.0,2022-06-11 00:00:00,Eletrônicos,477.2,1.0,0.0,False,True,dinheiro,SJC,
4744,116.0,2025-08-31 00:00:00,Brinquedos,228.0,3.0,0.0,False,True,Cartão ,niterói,telefone inválido
6259,441.0,2023-01-03 00:00:00,Brinquedos,263.72,4.0,0.0,False,True,pix,Fortaleza,
6192,622.0,2024-07-12 00:00:00,Acessórios,36.32,1.0,0.0,False,True,dinheiro,Niteroi  ,ok
624,268.0,2025-05-27 00:00:00,Eletrônicos,890.52,1.0,0.0,False,True,cartao,CAMPINAS,
6423,1022.0,2025-01-26 00:00:00,Eletrônicos,477.26,1.0,0.0,False,True,cartao,Recife,
3589,640.0,2024-07-06 00:00:00,Brinquedos,400.09,6.0,0.0,False,True,Cartão ,VILA VELHA,
3328,1491.0,2022-05-28 00:00:00,Móveis,1483.2,1.0,0.0,False,True,pix,niterói,cliente reclamou
3478,109.0,2025-06-12 00:00:00,Informática,1030.53,1.0,0.0,False,True,pix, Brasília ,Entrega atrasada
1251,69.0,2023-01-08 00:00:00,Móveis,3058.75,3.0,0.0,False,True,cartao,,ok
3265,590.0,2023-06-09 00:00:00,Informática,2282.07,3.0,0.0,False,True,boleto,INTERIOR,ok
3916,292.0,2024-10-15 00:00:00,Escritório,271.53,2.0,0.0,False,True,cartao,,telefone inválido
6182,1276.0,2023-08-30 00:00:00,Informática,698.41,1.0,0.3,False,True,boleto,CURITIBA,
1499,1146.0,2022-08-08 00:00:00,Brinquedos,61.37,2.0,0.15,False,True,,Salvador,telefone inválido
3004,,2022-05-13 00:00:00,Móveis,1109.08,1.0,0.1,False,True,,Sao Jose dos Campos ,ok
2716,763.0,2024-06-10 00:00:00,Eletrônicos,651.02,1.0,0.0,False,True,cartao,rio de janeiro,ok
2695,3.0,2025-01-20 00:00:00,Informática,1423.69,2.0,0.0,False,True,boleto,Vlia Velha,Entrega atrasada
5759,112.0,2022-07-14 00:00:00,Eletrônicos,648.44,1.0,0.0,False,True,dinheiro,RECIFE,
6916,1281.0,2024-11-24 00:00:00,Acessórios,105.72,2.0,0.0,False,True,cartao, Belo Horizonte ,ok
1701,1043.0,2023-08-19 00:00:00,Informática,1568.01,2.0,0.0,False,True,Cartão , GOIANIA  ,ok
5753,1393.0,2022-07-18 00:00:00,Eletrônicos,1933.77,2.0,0.0,False,True,dinheiro,BH ,
5823,575.0,2022-09-12 00:00:00,Informática,1197.6,1.0,0.0,False,True,boleto,SÃO PAULO,ok
4248,716.0,2024-04-15 00:00:00,Eletrônicos,694.07,1.0,0.0,False,True,cartao,Sao Paulo Centro  ,
1365,138.0,2022-04-15 00:00:00,Eletrônicos,546.61,1.0,0.0,False,True,,RJ,
3032,104.0,2025-08-12 00:00:00,Informática,3756.44,3.0,0.0,False,True,Cartão ,Niterói  ,
732,596.0,2024-11-12 00:00:00,Informática,559934.37,5.0,0.0,False,True,dinheiro,ZONA SUL,telefone inválido
1647,1033.0,2023-06-08 00:00:00,Eletrônicos,714.43,1.0,0.0,False,True,dinheiro,Fortaleza,cliente reclamou
419,1275.0,2025-07-10 00:00:00,Eletrônicos,1260.44,2.0,0.0,False,True,pix,niteóri,
1900,414.0,2025-06-28 00:00:00,Acessórios,143.19,3.0,0.0,False,True,Cartão ,INTERIOR,
3095,772.0,2023-03-25 00:00:00,Eletrônicos,2362.07,3.0,0.0,False,True,,BH,
6936,197.0,2025-07-06 00:00:00,Eletrônicos,552.77,1.0,0.0,False,True,cartao,  sao jose dos campos  ,telefone inválido
4515,435.0,2024-03-27 00:00:00,Eletrônicos,607.61,2.0,0.0,False,True,boleto,CURITIBA,telefone inválido
1308,1493.0,2024-04-05 00:00:00,Escritório,255.99,1.0,0.0,False,True,cartao,RIO DE JANEIRO,ok
2853,49.0,2022-09-23 00:00:00,Eletrônicos,1958.63,2.0,0.0,False,True,boleto,Campinas,ok
6547,1258.0,2022-05-31 00:00:00,,1228.07,1.0,0.0,False,True,pix,RJ ,cliente reclamou
1117,256.0,2022-08-04 00:00:00,Alimentos,27.1,1.0,0.0,False,True,Cartão ,brasília  ,ok
5484,257.0,2025-05-03 00:00:00,,21.71,1.0,0.15,False,True,boleto,Belo Horizonte,
3296,644.0,2024-07-23 00:00:00,Informática,1161.56,1.0,0.0,False,True,pix, são paulo  ,
6603,509.0,2024-02-27 00:00:00,Escritório,113.22,1.0,0.0,False,True,Cartão ,RJ,Entrega atrasada
3236,,2023-07-31 00:00:00,Alimentos,120.73,6.0,0.0,False,True,boleto,camipnas,ok
6052,1055.0,2024-06-26 00:00:00,Escritório,198.46,1.0,0.0,False,True,dinheiro,  Sao Jose dos Campos ,telefone inválido
3054,1244.0,2025-02-22 00:00:00,Acessórios,58.53,1.0,0.0,False,True,,    ,
1002,1294.0,2025-05-03 00:00:00,Informática,1760.24,2.0,0.0,False,True,cartao,Salvador,
1377,1005.0,2024-02-18 00:00:00,Informática,532.09,1.0,0.15,False,True,cartao,Recife,telefone inválido
596,234.0,2022-04-30 00:00:00,Informática,912.45,1.0,0.0,False,True,pix,ctba,
1273,1090.0,2023-12-11 00:00:00,Móveis,1181.87,1.0,0.0,False,True,Cartão ,RIO DE JANEIRO,telefone inválido
6870,1065.0,2024-07-06 00:00:00,Eletrônicos,807.89,1.0,0.0,False,True,boleto,zona sul,telefone inválido
659,746.0,2025-10-21 00:00:00,Eletrônicos,169383.04,2.0,0.0,False,True,Cartão ,SAO PAULO CENTRO  ,cliente reclamou
102,487.0,2024-11-01 00:00:00,Informática,1123.96,1.0,0.0,False,True,boleto,Vila Velha,cliente reclamou
4580,462.0,2029-12-25 00:00:00,Móveis,1622.26,1.0,0.0,False,True,boleto,RIO DE JANEIRO,Entrega atrasada
1053,456.0,2024-01-08 00:00:00,Acessórios,156.41,3.0,0.0,False,True,dinheiro, FORTALEZA  ,Entrega atrasada
6962,434.0,2024-05-18 00:00:00,Acessórios,147.28,4.0,0.0,False,True,dinheiro,BRASÍLIA,cliente reclamou
4670,6.0,2023-05-11 00:00:00,Informática,0.0,2.0,0.0,False,True,pix,rio de janeiro,
3469,276.0,2023-08-14 00:00:00,Acessórios,45.09,1.0,0.0,False,True,Cartão ,Interior,ok
4197,58.0,2022-01-29 00:00:00,Acessórios,61.5,1.0,0.0,False,True,boleto,sp,Entrega atrasada
4795,210.0,2024-11-26 00:00:00,Brinquedos,234.42,,0.0,False,True,pix,bh,telefone inválido
3630,935.0,2025-04-19 00:00:00,Informática,787.06,1.0,0.0,False,True,dinheiro,Barsília ,
6556,772.0,2023-09-14 00:00:00,Acessórios,44.05,1.0,0.0,False,True,Cartão ,SAO PAULO CENTRO,
14,1297.0,2025-08-12 00:00:00,Eletrônicos,680.52,1.0,0.0,False,True,cartao, FORTALEZA,
1817,704.0,2024-05-10 00:00:00,Informática,971.4,1.0,0.0,False,True,,  porto alegre  ,Entrega atrasada
1613,683.0,2023-06-23 00:00:00,Escritório,281.82,1.0,0.0,False,True,boleto,Rio de Janeiro,Entrega atrasada
6944,67.0,2022-07-01 00:00:00,Móveis,4938.72,3.0,0.0,False,True,dinheiro,Nitreoi,cliente reclamou
369,1083.0,2023-06-19 00:00:00,Escritório,206.94,1.0,0.0,False,True,boleto,Salvadro,telefone inválido
2511,881.0,2024-06-19 00:00:00,Informática,822.8,1.0,0.0,False,True,,SP,cliente reclamou
2047,85.0,2025-05-24 00:00:00,Informática,963.27,1.0,0.0,False,True,dinheiro,FORTALEZA,Entrega atrasada
4396,122.0,2024-02-26 00:00:00,Alimentos,50.11,3.0,0.0,False,True,dinheiro,SãoP aulo,
3040,1458.0,2022-01-09 00:00:00,Alimentos,67.64,3.0,0.0,False,True,,  vila velha,cliente reclamou
3592,809.0,2023-01-27 00:00:00,Acessórios,105.04,3.0,0.0,False,True,boleto,RECIFE,Entrega atrasada
5659,33.0,2025-01-10 00:00:00,Informática,1310.29,2.0,0.0,False,True,,SãoPaulo,ok
1436,107.0,2023-09-11 00:00:00,Eletrônicos,569.59,1.0,0.0,False,True,pix,Niterói,
4932,1428.0,2022-06-03 00:00:00,,4465.72,3.0,0.0,False,True,pix,RIO,
3028,114.0,2022-04-10 00:00:00,Alimentos,16.38,1.0,0.0,False,True,pix,SJC,
4886,248.0,2024-02-06 00:00:00,Informática,1165.25,2.0,0.0,False,True,,campinas,
4894,633.0,2023-05-03 00:00:00,Eletrônicos,2328.85,3.0,0.0,False,True,pix,  RJ  ,
1475,114.0,2024-04-08 00:00:00,Escritório,357.11,2.0,0.0,False,True,dinheiro,bh,
6186,126.0,2022-07-19 00:00:00,Alimentos,115.54,3.0,0.0,False,True,pix,Belo Horizonte,ok
1913,737.0,2022-07-30 00:00:00,Informática,824.61,0.0,1.0,False,True,Cartão ,BH,ok
6543,,2025-04-02 00:00:00,Eletrônicos,556.82,1.0,0.15,False,True,cartao,,Entrega atrasada
1075,689.0,2024-04-05 00:00:00,Escritório,516.86,3.0,0.0,False,True,,Interior,Entrega atrasada
3246,1030.0,2022-10-15 00:00:00,,0.0,2.0,0.0,False,True,Cartão ,SAOPAULO,
1795,404.0,2023-11-02 00:00:00,Móveis,1402.66,1.0,0.0,False,True,boleto,SALVADOR,ok
1902,788.0,2025-09-02 00:00:00,Eletrônicos,3529.88,5.0,0.0,False,True,Cartão ,rj,telefone inválido
253,849.0,2025-05-05 00:00:00,Informática,708.55,1.0,0.0,False,True,,  são paulo,
3434,695.0,2024-11-10 00:00:00,,941.63,1.0,0.0,False,True,,uCritiba,ok
3050,210.0,2024-10-21 00:00:00,Escritório,230.07,1.0,0.0,False,True,pix,Sao Jose dos Campos,ok
2527,126.0,2025-08-23 00:00:00,Acessórios,57.25,2.0,0.0,False,True,pix,CTBA,
6801,816.0,2023-09-18 00:00:00,Móveis,290543.85,1.0,0.0,False,True,pix,INTERIOR,
6478,925.0,2023-05-28 00:00:00,Móveis,94575.54,2.0,0.0,False,True,pix,porto alegre,Entrega atrasada
6601,962.0,2025-03-05 00:00:00,Informática,789.66,1.0,0.0,False,True,,MANAUS ,Entrega atrasada
1773,69.0,2024-01-08 00:00:00,Informática,1888.06,2.0,0.0,False,True,Cartão ,RECIFE,
1914,1226.0,2022-04-14 00:00:00,Eletrônicos,819.06,1.0,0.0,False,True,,rio de janeiro,cliente reclamou
2585,1245.0,2023-03-02 00:00:00,Eletrônicos,1068.58,1.0,0.0,False,True,,SP,ok
6532,1018.0,2024-06-13 00:00:00,Escritório,182.67,1.0,0.0,False,True,cartao,Salvador,telefone inválido
4027,570.0,2022-03-27 00:00:00,Informática,975.53,1.0,0.15,False,True,Cartão , salvador  ,Entrega atrasada
6703,35.0,2024-07-06 00:00:00,Informática,659.73,1.0,0.0,False,True,pix,SP,telefone inválido
5942,301.0,2023-05-16 00:00:00,Acessórios,167.5,3.0,0.0,False,True,, Niterói  ,
5612,95.0,2023-01-28 00:00:00,Escritório,116.19,1.0,0.0,False,True,,RJ,
6412,210.0,2025-09-30 00:00:00,Eletrônicos,570.99,1.0,0.1,False,True,cartao,SP,telefone inválido
5135,240.0,2022-05-12 00:00:00,Eletrônicos,2067.46,2.0,0.0,False,True,boleto,BRASÍLIA,ok
3380,256.0,2022-12-19 00:00:00,Móveis,2244.11,2.0,0.15,False,True,cartao,Fortaleza,telefone inválido
1080,227.0,2025-07-26 00:00:00,Eletrônicos,487.25,1.0,0.0,False,True,pix,BH,telefone inválido
5042,630.0,2022-02-13 00:00:00,Escritório,206.25,1.0,0.0,False,True,dinheiro,,
1557,274.0,2023-01-10 00:00:00,Eletrônicos,1572.49,3.0,0.0,False,True,boleto,sã opaulo,ok
1168,875.0,2022-11-06 00:00:00,Brinquedos,70.81,1.0,0.0,False,True,boleto,SãoPaulo,cliente reclamou
6878,1354.0,2022-01-05 00:00:00,Alimentos,57.39,3.0,0.0,False,True,Cartão ,Niteroi,ok
1873,1421.0,2025-10-19 00:00:00,Móveis,929.24,1.0,0.0,False,True,pix,Salvador,cliente reclamou
708,1250.0,2022-03-15 00:00:00,Brinquedos,173.45,3.0,0.05,False,True,dinheiro,Niteroi ,
452,1188.0,2025-09-06 00:00:00,Alimentos,81.38,6.0,0.0,False,True,,Manasu,Entrega atrasada
3308,704.0,2024-12-26 00:00:00,Móveis,1378.84,1.0,0.0,False,True,dinheiro,são paulo,Entrega atrasada
6701,,2023-07-12 00:00:00,Acessórios,56.87,1.0,0.0,False,True,Cartão ,  SJC,
6679,921.0,2024-10-13 00:00:00,Escritório,178.8,1.0,0.0,False,True,Cartão ,SALVADOR,Entrega atrasada
6379,1000.0,2024-04-15 00:00:00,Brinquedos,77.96,2.0,0.0,False,True,Cartão ,SJC,ok
3369,800.0,2023-11-21 00:00:00,Eletrônicos,894.31,1.0,0.0,False,True,,SãoPaulo,ok
3655,260.0,2025-08-14 00:00:00,Acessórios,155.16,3.0,0.0,False,True,dinheiro,  Sao Paulo,Entrega atrasada
4361,152.0,2025-03-19 00:00:00,Eletrônicos,697.53,1.0,0.0,False,True,,reicfe,
2085,1199.0,2023-01-29 00:00:00,Móveis,1144.93,1.0,0.0,False,True,,Manaus,Entrega atrasada
1796,1131.0,2024-01-18 00:00:00,Eletrônicos,888.48,,0.0,False,True,,Mnaaus,cliente reclamou
6953,1031.0,2022-06-09 00:00:00,Acessórios,107.64,3.0,0.0,False,True,pix,CTB A,telefone inválido
904,46.0,2022-11-03 00:00:00,Brinquedos,186.58,,0.0,False,True,cartao,SÃOPAULO,telefone inválido
6346,661.0,2023-10-17 00:00:00,Alimentos,29.22,2.0,0.0,False,True,Cartão , Sao Paulo  ,
3353,564.0,2022-09-09 00:00:00,Móveis,689.11,1.0,0.3,False,False,,,
5594,970.0,2022-11-07 00:00:00,Brinquedos,262.71,3.0,0.0,False,True,,SP,Entrega atrasada
3594,51.0,2025-05-18 00:00:00,Alimentos,13.58,,0.0,False,True,dinheiro,Rio,
5282,205.0,2023-07-31 00:00:00,Brinquedos,-290.88,4.0,0.0,False,True,pix,sp,
2180,1053.0,2024-06-06 00:00:00,Móveis,1167.01,1.0,0.0,False,True,dinheiro,Rio de Janeiro,
5130,991.0,2022-04-11 00:00:00,Móveis,1199.35,1.0,0.0,False,True,pix,SJC,cliente reclamou
2158,763.0,2022-07-06 00:00:00,Acessórios,44.02,1.0,0.3,False,True,boleto,sp,Entrega atrasada
2687,48.0,2023-12-04 00:00:00,Escritório,149.18,1.0,0.0,False,True,pix,SÃO PAULO,cliente reclamou
2582,419.0,2022-09-23 00:00:00,Escritório,220.21,1.0,0.0,False,True,dinheiro,salvador,ok
5502,625.0,2022-10-01 00:00:00,Móveis,520.4,1.0,0.0,True,True,Cartão , rio ,
4452,,2024-12-31 00:00:00,Informática,1455.48,1.0,0.0,False,True,boleto,,cliente reclamou
3559,761.0,2022-03-09 00:00:00,Móveis,0.0,1.0,0.0,False,False,dinheiro,RIO,cliente reclamou
2938,41.0,2022-03-20 00:00:00,Escritório,818.1,3.0,0.0,False,True,boleto,  Rio  ,Entrega atrasada
5896,1167.0,2023-07-24 00:00:00,Móveis,1326.85,1.0,0.0,False,True,Cartão , Sao Paulo  ,cliente reclamou
6966,345.0,2024-04-24 00:00:00,Informática,700.54,1.0,0.0,False,True,pix,sp,telefone inválido
5145,1416.0,2022-05-11 00:00:00,Móveis,1730.07,1.0,0.0,True,True,Cartão ,Niterói,telefone inválido
246,1342.0,2024-06-21 00:00:00,Eletrônicos,701.77,1.0,0.15,False,True,Cartão ,Sao Jose dos Campos,ok
2586,287.0,2022-03-03 00:00:00,Móveis,3368.89,2.0,0.0,False,True,pix,ZONA SUL,
444,623.0,2023-03-15 00:00:00,Informática,1400.59,2.0,0.0,False,True,pix,são paulo,
132,35.0,2024-12-09 00:00:00,Brinquedos,0.0,5.0,0.0,True,True,dinheiro,Goiania,ok
6830,1043.0,2024-05-01 00:00:00,Eletrônicos,2788.58,4.0,0.1,False,True,,Sao Jose dos Campos,
828,1483.0,2023-08-24 00:00:00,Informática,3606.7,4.0,0.0,False,True,pix, VILA VELHA,cliente reclamou
3960,511.0,2024-09-21 00:00:00,Eletrônicos,830.59,1.0,0.15,False,True,dinheiro,Brasília,Entrega atrasada
4395,1238.0,2023-03-09 00:00:00,Informática,1654.04,2.0,0.0,False,True,Cartão ,Curitiba,ok
380,848.0,2024-12-17 00:00:00,Brinquedos,164.24,2.0,0.05,False,True,boleto,Niteroi,telefone inválido
